@id,accessScheme,contentType,parentPid,publishScheme,title,hasData_@id,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy,isDescribedBy_lastModifiedBy,isDescribedBy_modified
frl:6475307,public,file,frl:6475306,public,['Gesundheitsreport - Methodische Hinweise und Ergänzungen'],frl:6475307/data,2d01ec2b622a1e73e7cab117eba68b53,methodische-hinweise-2021-data.pdf,application/pdf,1646379,2024-04-17T09:21:16.032+0200,339,339,2024-05-06T13:33:38.120+0200
frl:6475309,public,file,frl:6475308,public,['In vivo evaluation of tumor uptake and bio-distribution of 99mTc-labeled 1-thio-β-D-glucose and 5-thio-D-glucose in mice model '],frl:6475309/data,2ada37bbe33607b63fb84da65d8fffa2,s41181-024-00253-3-1.pdf,application/pdf,1149253,2024-04-18T11:18:32.726+0200,242,317,2024-04-29T07:27:12.065+0200
frl:6475310,public,file,frl:6473269,public,['Vertical Wetlands'],frl:6475310/data,380d3566f48ddf9bb48fcbd272d4e84d,IGB MANUAL Vertical Wetlands.pdf,application/pdf,1281341,2024-04-18T12:59:17.477+0200,25,25,2024-04-19T11:43:31.779+0200
frl:6475312,public,file,frl:6475311,public,"['Microvascular damage, neuroinflammation and extracellular matrix remodeling in Col18a1 knockout mice as a model for early cerebral small vessel disease ']",frl:6475312/data,853a8fe7a6efec9f89000e1c34b820be,1-s2.0-S0945053X2400026X-main.pdf,application/pdf,21999049,2024-04-18T14:56:20.153+0200,242,317,2024-04-29T07:29:26.115+0200
frl:6475314,public,file,frl:6475313,public,"['Overall survival in 92,991 colorectal cancer patients in Germany: differences according to type of comorbidity']",frl:6475314/data,38c4c85a486d814098cdc18fb1fb1b6d,"Riedel-et-al_2023_Overall Survival in 92,991 colorectal cancer patients.pdf",application/pdf,1103995,2024-04-19T10:46:41.883+0200,266,317,2024-04-19T14:25:20.941+0200
frl:6475316,public,file,frl:6475315,public,['Chronic disease outcome metadata from German observational studies – public availability and FAIR principles\n\t\t\t\t\t'],frl:6475316/data,db364a588efa300350d6bd809f329e2b,Schwedhelm-et-al_2023_Chronic disease outcome metadata.pdf,application/pdf,1869511,2024-04-19T11:32:03.933+0200,266,317,2024-04-19T14:28:20.440+0200
frl:6475318,public,file,frl:6475317,public,['Implicit neural representations in light microscopy '],frl:6475318/data,c4e8d3cf12ba3d84997bd065550366d5,boe-15-4-2175-1.pdf,application/pdf,7687105,2024-04-19T11:59:57.654+0200,242,317,2024-04-29T07:32:03.189+0200
frl:6475324,public,file,frl:6475319,public,['Association among childhood adversity and susceptibility to interference during varying salience: two studies in healthy males'],frl:6475324/data,dd6aa1865bfa546ccd38d1979d2ed584,s41598-024-57025-x.pdf,application/pdf,1302563,2024-04-22T14:40:09.104+0200,242,317,2024-04-29T07:34:42.064+0200
frl:6475326,public,file,frl:6475325,public,['Maßnahmen zur Wasserstandsanhebung für eine moorbodenverträgliche Landwirtschaft'],frl:6475326/data,da156a407e6ed058180b7d1d53854348,massnahmen-wasserstandsanhebung-moorbodenvertraegliche-landwirtschaft_lfl-information.pdf,application/pdf,1373541,2024-04-23T08:25:23.540+0200,19,19,2024-04-23T08:27:28.611+0200
frl:6475328,public,file,frl:6475327,public,['Heimische Gehölze unserer Kulturlandschaft'],frl:6475328/data,b25053150203eefe13047afde9e70efe,heimische-gehoelze-unserer-kulturlandschaft_lfl-information.pdf,application/pdf,10977745,2024-04-23T08:36:07.677+0200,19,19,2024-04-23T08:38:20.803+0200
frl:6475330,public,file,frl:6475329,public,['Pflanzenbauversuche in Bayern'],frl:6475330/data,3981110f50b7592399ddc9b7c56e4c13,pflanzenbauversuche-bayern-planung-2024_lfl-information.pdf,application/pdf,7779003,2024-04-23T08:44:26.402+0200,19,19,2024-04-23T08:47:01.029+0200
frl:6475333,public,file,frl:6475332,public,['Determinants and indicators of successful aging as a multidimensional outcome: a systematic review of longitudinal studies'],frl:6475333/data,0c2f05e7a7bb6544feda91ff5c09ad38,Rodrigues-et-al_2023_Determinants and indicators of successful aging.pdf,application/pdf,2566200,2024-04-23T11:31:12.839+0200,266,317,2024-05-07T14:01:40.876+0200
frl:6475334,public,file,frl:6475331,public,"[""Machine learning-based classification of Alzheimer's disease and its at-risk states using personality traits, anxiety, and depression ""]",frl:6475334/data,be6bc7e5c94a8c750b1f90c2a388421c,Int J Geriat Psychiatry - 2023 - Waschkies - Machine learning‐based classification of Alzheimer s disease and its at‐risk.pdf,application/pdf,1126437,2024-04-23T11:34:08.797+0200,242,317,2024-04-29T07:36:55.470+0200
frl:6475340,public,file,frl:6475339,public,['Diskussionspapier 4 - Das Niederländische Modell'],frl:6475340/data,1c5c8b5b2af2ffcad2015ca96c824a6d,Diskussionspapier_4_Niederlaendisches_Modell.pdf,application/pdf,1033419,2024-04-24T11:05:45.137+0200,22,22,2024-04-24T11:07:09.750+0200
frl:6475342,public,file,frl:6475341,public,['Photovoltaik-Freiflächen in Deutschland'],frl:6475342/data,98b81307ddae943b72a713c1177b0a57,PVFFA_Ueberblicksstudie.pdf,application/pdf,2067934,2024-04-24T11:12:18.276+0200,22,22,2024-04-24T11:13:17.428+0200
frl:6475344,public,file,frl:6475343,public,['Potenzialflächen für Agri-Photovoltaik'],frl:6475344/data,56f0ba40f31b55c28ea63d011bd755a8,Potenzialflaechen_fuer_Agri-Photovoltaik.pdf,application/pdf,3084964,2024-04-24T11:16:40.198+0200,22,22,2024-04-24T11:17:35.117+0200
frl:6475346,public,file,frl:6475345,public,['Kongressband 2023 Hochschule Weihenstephan-Triesdorf'],frl:6475346/data,f029755d4cfd4083bb72476ae0316d20,ONLINE-VDLUFA_2023-Version-Februar.pdf,application/pdf,9468435,2024-04-24T11:21:12.084+0200,22,22,2024-04-24T11:22:35.486+0200
frl:6475348,public,file,frl:6475347,public,"[""Brain reserve contributes to distinguishing preclinical Alzheimer's stages 1 and 2 ""]",frl:6475348/data,d32786b4cbe88b9cadff7fb99d66ee9a,s13195-023-01187-9.pdf,application/pdf,978888,2024-04-24T14:05:20.011+0200,242,317,2024-04-29T07:39:08.883+0200
frl:6475374,public,file,frl:6475373,public,"['Cavity detection using a pseudo-3D electric resistivity tomography at the Palaeolithic/Neolithic site of Scaloria Cave, Apulia, Italy: integrated assessment of synthetic and field data sets']",frl:6475374/data,cbd582f774cd2c73b46499141411cc2c,"Cavity detection using a pseudo-3D electric resistivity tomography at the PalaeolithicNeolithic site of Scaloria Cave, Apulia, Italy.pdf",application/pdf,2492120,2024-04-26T11:12:10.226+0200,333,317,2024-05-07T11:24:22.710+0200
frl:6475377,public,file,frl:6475375,public,['Use of the term “landscape” in sustainable agriculture research: A literature review'],frl:6475377/data,141b0cc079da74597701f2e84aecfd8b,Use of the term_landscape_in sustainable agriculture research_A literature review.pdf,application/pdf,2002945,2024-04-26T11:34:35.115+0200,333,317,2024-05-07T11:27:55.988+0200
frl:6475378,public,file,frl:6475376,public,['Inhibiting presynaptic calcium channel motility in the auditory cortex suppresses synchronized input processing'],frl:6475378/data,554679a5b4b5f416d29f0d60d2e6dc54,fncel-18-1369047.pdf,application/pdf,2962360,2024-04-26T11:41:09.393+0200,242,317,2024-04-29T07:40:58.157+0200
frl:6475382,public,file,frl:6475381,public,['Opportunities and challenges for monitoring a recolonizing large herbivore using citizen science'],frl:6475382/data,260b2f6bd400e2c90f5381ff2ccc5bf6,Ecology and Evolution - 2023 - Ostermann‐Miyashita - Opportunities and challenges for monitoring a recolonizing large.pdf,application/pdf,10896921,2024-04-26T12:14:45.123+0200,333,317,2024-05-07T13:11:22.056+0200
frl:6475385,public,file,frl:6475384,public,['Attitudes of wildlife park visitors towards returning wildlife species: An analysis of patterns and correlates'],frl:6475385/data,1eb9392da23d1b5d5232ac0dd4204b97,1-s2.0-S0006320722004311-main.pdf,application/pdf,5215780,2024-04-26T13:14:13.449+0200,333,317,2024-05-07T13:17:08.480+0200
frl:6475387,public,file,frl:6475386,public,['Ten deep learning techniques to address small data problems with remote sensing'],frl:6475387/data,592d4166d9746a9242842aac34cd8388,1-s2.0-S156984322300393X-main.pdf,application/pdf,13102092,2024-04-26T13:47:34.942+0200,333,317,2024-05-07T13:20:31.423+0200
frl:6475389,public,file,frl:6475388,public,['The power of integrating proximal and high-resolution remote sensing for mapping SOC stocks in agricultural peatlands'],frl:6475389/data,91689e7e791c1e36089698f61b627db5,s11104-023-06198-x.pdf,application/pdf,2246429,2024-04-26T14:04:40.109+0200,333,317,2024-05-07T13:23:35.872+0200
frl:6475391,public,file,frl:6475390,public,"['Does Adsorption of Cd, Cu and Pb on Polymeric Silicic Acid OccurUnder Acidic Conditions?']",frl:6475391/data,d1034afeb394739bb1f833db51f75265,s12633-023-02576-3.pdf,application/pdf,1758555,2024-04-26T14:27:34.990+0200,333,317,2024-05-07T13:26:06.481+0200
frl:6475393,public,file,frl:6475392,public,['Assessing protected area effectiveness in western Tanzania: Insights from repeated line transect surveys'],frl:6475393/data,40d912f72cb7470e61a2a13f26ac59f9,African Journal of Ecology - 2023 - Kiffner - Assessing protected area effectiveness in western Tanzania  Insights from.pdf,application/pdf,5823926,2024-04-26T15:04:20.978+0200,333,317,2024-05-07T13:29:02.865+0200
frl:6475395,public,file,frl:6475394,public,['Societal Acceptability of Insect‑Based Livestock Feed:A Qualitative Study from Europe'],frl:6475395/data,14e2e73eae2463d94cebafbed03df411,s10806-023-09917-7.pdf,application/pdf,748777,2024-04-26T15:24:15.748+0200,333,317,2024-05-07T13:32:11.009+0200
frl:6475406,public,file,frl:6475405,public,['The adenoviral E4orf3/4 is a regulatory polypeptide with cell transforming properties in vitro'],frl:6475406/data,f9b8b758c8595caf89012944782ab5d2,1-s2.0-S2666679023000010-main.pdf,application/pdf,2049244,2024-04-29T09:21:25.333+0200,317,317,2024-04-29T09:22:29.122+0200
frl:6475410,public,file,frl:6475409,public,['\ufeffNumerous uncertainties in the multifaceted global trade in frogs’ legs with the EU as the major consumer'],frl:6475410/data,8bb1a393c9562044064bf72c819f13c7,NC-51-071_article-93868_en_1.pdf,application/pdf,1530289,2024-04-29T10:49:47.158+0200,317,317,2024-04-29T10:51:04.415+0200
frl:6475417,public,file,frl:6475416,public,"['Untargeted Metabolomics for Integrative Taxonomy: Metabolomics, DNA Marker-Based Sequencing, and Phenotype Bioimaging\r\n']",frl:6475417/data,e0c662c0a7eecccf1681aecea15f5ac7,plants-12-00881-v2.pdf,application/pdf,6650854,2024-04-29T11:55:06.311+0200,317,317,2024-04-29T11:56:31.039+0200
frl:6475419,public,file,frl:6475418,public,['Pup Recruitment in a Eusocial Mammal—Which Factors Influence Early Pup Survival in Naked Mole-Rats?'],frl:6475419/data,a5df21df92e818d45ce31a7bef54f30b,animals-13-00630-v2.pdf,application/pdf,1426804,2024-04-29T12:03:30.562+0200,317,317,2024-04-29T12:05:23.837+0200
frl:6475421,public,file,frl:6475420,public,"[""Dietary approach to stop hypertension (DASH), but not Mediterranean and MIND, dietary pattern protects against Parkinson's disease""]",frl:6475421/data,d6df2b15c582ae113f3e32b1baa705a6,Food Science   Nutrition - 2023 - Keramati - Dietary approach to stop hypertension  DASH   but not Mediterranean and MIND .pdf,application/pdf,392771,2024-04-29T12:04:48.601+0200,286,286,2024-04-29T12:06:46.413+0200
frl:6475423,public,file,frl:6475422,public,['Generation of a transparent killifish line through multiplex CRISPR/Cas9mediated gene inactivation'],frl:6475423/data,6a26c051839eb342e3dff45f32317152,elife-81549-v3.pdf,application/pdf,4871837,2024-04-29T12:18:02.332+0200,317,317,2024-04-29T12:19:27.688+0200
frl:6475425,public,file,frl:6475424,public,['Notes on the distribution and habitat use of marmosets (Callitrichidae: Mico) from south-central Amazonia'],frl:6475425/data,9dd04dc83d85cc82ce4f6b441b8d5c50,pb-10-7-2023.pdf,application/pdf,2835489,2024-04-29T12:30:12.541+0200,317,317,2024-04-29T12:31:41.259+0200
frl:6475429,public,file,frl:6475428,public,"['The Caucasus is neither a cradle nor a museum of diversity of the land snail genus Helix (Gastropoda, Stylommatophora, Helicidae), while Crimea is home to an ancient lineage']",frl:6475429/data,e273cedeb28a3f02aae0b4b16103528e,ZSE_article_110610_en_1.pdf,application/pdf,1323423,2024-04-29T12:48:30.912+0200,317,317,2024-04-29T12:49:34.280+0200
frl:6475434,public,file,frl:6475433,public,['Valorization of kidney bean (Phaseolus vulgaris L.) pod powder: Multifactorial optimization of gluten-free cake'],frl:6475434/data,64c8c1d5a7c80153e3441ea833980400,Food Science   Nutrition - 2023 - Dadalı - Valorization of kidney bean  Phaseolus vulgaris L   pod powder  Multifactorial.pdf,application/pdf,3800948,2024-04-29T13:42:08.249+0200,286,286,2024-04-29T13:43:44.341+0200
frl:6475438,public,file,frl:6475437,public,['Empirical evidence of type III functional responses and why it remains rare'],frl:6475438/data,b8103098379c489bb1adeac76f7fee71,fevo-11-1033818-1.pdf,application/pdf,914783,2024-04-29T16:07:23.886+0200,317,317,2024-04-29T16:08:12.677+0200
frl:6475440,public,file,frl:6475439,public,['Worldwide moderate-resolution mapping of lake surface chl-a reveals variable responses to global change (1997–2020)'],frl:6475440/data,e129ebdfc600662193a7ce8e744b2312,journal.pwat.0000051.pdf,application/pdf,2530636,2024-04-29T16:16:56.792+0200,317,317,2024-04-29T16:18:15.358+0200
frl:6475442,public,file,frl:6475441,public,['Sensitivity of gyre-scale marine connectivity estimates to fine-scale circulation'],frl:6475442/data,c546ce93734ce744a29fb2f4eaf5ec9d,os-19-1183-2023.pdf,application/pdf,9151313,2024-04-30T08:27:32.109+0200,317,317,2024-04-30T08:28:25.561+0200
frl:6475444,public,file,frl:6475443,public,"['Ice-nucleating particles in northern Greenland: annual cycles, biological contribution and parameterizations']",frl:6475444/data,21138b5b7026ba9f89a290bddacc8b15,acp-23-4741-2023.pdf,application/pdf,8798903,2024-04-30T08:33:45.068+0200,317,317,2024-04-30T08:34:42.869+0200
frl:6475450,public,file,frl:6475449,public,['Acquiring high-resolution wind measurements by modifying radiosonde sounding procedures'],frl:6475450/data,c967a50b5364af39d58e05719aba0df6,amt-16-4183-2023.pdf,application/pdf,4862490,2024-04-30T09:02:39.282+0200,317,317,2024-04-30T09:03:30.558+0200
frl:6475454,public,file,frl:6475453,public,['Low confidence in multi-decadal trends of wind-driven upwelling across the Benguela Upwelling System'],frl:6475454/data,86ad4f8a387693282c453d113b066ac7,esd-14-1065-2023.pdf,application/pdf,7568754,2024-04-30T09:36:13.835+0200,317,317,2024-04-30T09:37:13.021+0200
frl:6475456,public,file,frl:6475455,public,['Utilization of Low Molecular Weight Carbon Sources by Fungi and Saprolegniales: Implications for Their Ecology and Taxonomy'],frl:6475456/data,4f59148690e86ac0997d64ece3357dfe,microorganisms-11-00782.pdf,application/pdf,2198380,2024-04-30T09:44:06.869+0200,317,317,2024-04-30T09:45:00.205+0200
frl:6475464,public,file,frl:6475463,public,['Evaluation and comparison of antibacterial efficacy of different concentrations of Chhattisgarh herbal product—Terminalia chebula fruit extract in opposition to Enterococcus faecalis: An in vitro study'],frl:6475464/data,341db7ff4df4f58790ec6144c94afcb3,Food Science   Nutrition - 2023 - Doye - Evaluation and comparison of antibacterial efficacy of different concentrations of.pdf,application/pdf,1115031,2024-04-30T10:49:22.597+0200,286,286,2024-04-30T10:50:28.269+0200
frl:6475466,public,file,frl:6475465,public,['Dietary antioxidant status indices may not interact with CETP Taq1B polymorphism on lipid profile and severity of coronary artery stenosis in patients under coronary angiography'],frl:6475466/data,dc2b2b4a7cf718181c3ff8f42a53ba70,Food Science   Nutrition - 2023 - Ahmadi Vasmehjani - Dietary antioxidant status indices may not interact with CETP Taq1B.pdf,application/pdf,773682,2024-04-30T11:17:00.241+0200,286,286,2024-04-30T11:18:04.204+0200
frl:6475468,public,file,frl:6475467,public,"['Characteristics, antimicrobial capacity, and antioxidant potential of electrospun zein/polyvinyl alcohol nanofibers containing thymoquinone and electrosprayed resveratrol nanoparticles']",frl:6475468/data,85676ecc492fb1f6e3afad12a52c20c2,Food Science   Nutrition - 2023 - Aminzare - Characteristics  antimicrobial capacity  and antioxidant potential of.pdf,application/pdf,2201238,2024-04-30T11:44:31.070+0200,286,286,2024-04-30T11:45:30.308+0200
frl:6475470,public,file,frl:6475469,public,['Resveratrol prevents age-related heart impairment through inhibiting the Notch/NF-κB pathway'],frl:6475470/data,eaffe5c7e74b506bd271368f96431fb9,Food Science   Nutrition - 2023 - Wang - Resveratrol prevents age‐related heart impairment through inhibiting the Notch NF‐.pdf,application/pdf,2578338,2024-04-30T12:06:35.446+0200,286,286,2024-04-30T12:07:37.925+0200
frl:6475487,public,file,frl:6475486,public,['Impact of amino acids and sugars after thermal processing on acrylamide formation in synthetic potato models and real potatoes'],frl:6475487/data,3d7623e5eefab1c8395bf9ccc4b6d11a,Food Science   Nutrition - 2023 - Bachir - Impact of amino acids and sugars after thermal processing on acrylamide.pdf,application/pdf,462224,2024-05-03T11:09:42.820+0200,286,286,2024-05-03T11:11:22.339+0200
frl:6475489,public,file,frl:6475488,public,['A novel film based on a cellulose/sodium alginate/gelatin composite activated with an ethanolic fraction of Boswellia sacra oleo gum resin'],frl:6475489/data,1505bdac33efc0509a15cc4a8c9c4d0f,Food Science   Nutrition - 2023 - Bhatia - A novel film based on a cellulose sodium alginate gelatin composite activated.pdf,application/pdf,4628491,2024-05-03T11:32:32.740+0200,286,286,2024-05-03T11:33:41.689+0200
frl:6475491,public,file,frl:6475490,public,['Quantification of quercetin from red onion (Allium cepa L.) powder via high-performance liquid chromatography-ultraviolet (HPLC-UV) and its effect on hyperuricemia in male healthy Wistar albino rats'],frl:6475491/data,0962de4e644da8cd97747f96de7a0c1c,Food Science   Nutrition - 2023 - Umer - Quantification of quercetin from red onion  Allium cepa L   powder via.pdf,application/pdf,2141657,2024-05-03T12:22:41.940+0200,286,286,2024-05-03T12:24:21.121+0200
